,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.12100001,8992612,1714756197,-0.011
1,2025-12-31,"Wellington Management Group, LLP",0.0766,5692502,1085474729,-0.121199995
2,2025-12-31,Blackrock Inc.,0.0765,5686058,1084245955,0.00090000004
3,2025-12-31,Morgan Stanley,0.043899998,3266370,622847755,-0.031
4,2025-12-31,Primecap Management Company,0.0434,3226787,615299871,0.8646
5,2025-12-31,State Street Corporation,0.0427,3172410,604930993,0.0056
6,2025-12-31,Nordea Investment Management AB,0.030299999,2255150,430023272,-0.0462
7,2025-12-31,"Geode Capital Management, LLC",0.0274,2034942,388032910,0.0039
8,2025-12-31,Van Eck Associates Corporation,0.026600001,1976856,376956781,0.033299997
9,2025-12-31,Impax Asset Management Group plc,0.023,1708816,325845574,-0.1285
