period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5974801510,5310640000,6375372990,8,5901000000,0.0125
+1q,6268664440,6135000000,6447255420,8,6767000000,-0.0736
0y,24728579820,24171352090,25735487660,12,23634000000,0.0463
+1y,25648639110,24413055410,26585817000,12,24728579820,0.0372
