period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,316694280,313500000,319000000,10,316181000,0.0016
+1q,327582830,321800000,333881000,9,316964000,0.0335
0y,1225720690,1215100000,1233709000,12,1219635000,0.005
+1y,1304766030,1281200000,1325869000,11,1225720690,0.0645
