,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.113800004,17810878,949319783,-0.0068
1,2025-12-31,Blackrock Inc.,0.0775,12129125,646482353,0.020399999
2,2025-12-31,Morgan Stanley,0.0533,8345414,444810559,0.153
3,2025-12-31,State Street Corporation,0.037100002,5812032,309781301,0.010199999
4,2025-12-31,"Wellington Management Group, LLP",0.0367,5734049,305624807,0.12100001
5,2025-12-31,"Geode Capital Management, LLC",0.0315,4929801,262758389,0.0005
6,2025-12-31,Price (T.Rowe) Associates Inc,0.025999999,4075194,217207837,0.2164
7,2025-12-31,Massachusetts Financial Services Co.,0.0256,4012818,213883196,1.6444
8,2025-12-31,Maverick Capital Ltd.,0.024600001,3850923,205254192,0.2782
9,2025-12-31,Invesco Ltd.,0.0235,3678659,196072521,-0.0678
