period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.53566,0.51,0.56,0.56,11,-0.0435
+1q,0.56586,0.55,0.59,0.53,11,0.0677
0y,1.98195,1.93,2.01,1.92,13,0.0323
+1y,2.17396,2.01,2.27,1.98195,13,0.09689999
