,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1078,3751096,1681203725,-0.0056
1,2025-12-31,Blackrock Inc.,0.086899996,3025850,1356155718,-0.0011
2,2025-12-31,Capital International Investors,0.081999995,2853658,1278980985,0.9125
3,2025-12-31,State Street Corporation,0.040999997,1427693,639877729,0.0033000002
4,2025-12-31,Morgan Stanley,0.030199999,1049559,470401850,-0.207
5,2025-12-31,Kayne Anderson Rudnick Investment Management LLC,0.0277,964700,432368895,-0.0836
6,2025-12-31,"Geode Capital Management, LLC",0.0253,879853,394341318,-0.0646
7,2025-12-31,Invesco Ltd.,0.02,696370,312106072,-0.0308
8,2025-12-31,"Viking Global Investors, L.P.",0.0179,621311,278465378,1.0
9,2025-12-31,Citadel Advisors Llc,0.0178,620435,278072764,1.2303
