,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.044899996,1563217,700618231,0.0
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0286,995475,446161942,0.0015
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0231,805593,361058728,0.0229
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.020599999,716311,321043428,-0.044
4,2025-12-31,Eaton Vance Growth Trust-Eaton Vance Atlanta Capital SMID-Cap Fund,0.013300001,463336,207662562,-0.2395
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0117999995,411575,184463800,-0.0106
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0117,406179,182045367,0.0017
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,0.0116,403974,181057108,-0.0367
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0107,373539,167416445,-0.019
9,2025-12-31,AMERICAN BALANCED FUND,0.010299999,358675,160754549,0.0
