period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1069906440,1034600000,1118000000,16,1072600000,-0.0025
+1q,1539549120,1478589000,1590900000,16,1500900000,0.025799999
0y,5490834850,5379854300,5563000000,18,5195300000,0.056900002
+1y,5798560450,5569578870,6327000000,17,5490834850,0.055999998
