,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,140080657.0,142254022.0,142025456.0,139916864.0,
Share Issued,140080657.0,142254022.0,142025456.0,139916864.0,
Net Debt,9141318000.0,7968673000.0,7583932000.0,7702856000.0,
Total Debt,9493752000.0,8250531000.0,8135054000.0,8478716000.0,
Tangible Book Value,11611340000.0,11941092000.0,11783318000.0,11253476000.0,
Invested Capital,20939892000.0,20018341000.0,19765140000.0,19569521000.0,
Working Capital,-1189904000.0,-479209000.0,-163594000.0,75135000.0,
Net Tangible Assets,11611340000.0,11941092000.0,11783318000.0,11253476000.0,
Capital Lease Obligations,165200000.0,173282000.0,153232000.0,162671000.0,
Common Stock Equity,11611340000.0,11941092000.0,11783318000.0,11253476000.0,
Total Capitalization,20200284000.0,20018341000.0,19765140000.0,19569521000.0,
Total Equity Gross Minority Interest,11834317000.0,11941092000.0,11784791000.0,11256238000.0,
Minority Interest,222977000.0,0.0,1473000.0,2762000.0,
Stockholders Equity,11611340000.0,11941092000.0,11783318000.0,11253476000.0,
Gains Losses Not Affecting Retained Earnings,26486000.0,34304000.0,16116000.0,1424000.0,
Other Equity Adjustments,26486000.0,34304000.0,16116000.0,1424000.0,
Retained Earnings,371157000.0,591250000.0,478156000.0,485221000.0,
Additional Paid In Capital,11212296000.0,11314116000.0,11287626000.0,10765431000.0,
Capital Stock,1401000.0,1422000.0,1420000.0,1400000.0,
Common Stock,1401000.0,1422000.0,1420000.0,1400000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,10357820000.0,9059645000.0,8893423000.0,9201526000.0,
Total Non Current Liabilities Net Minority Interest,8814833000.0,8313360000.0,8198869000.0,8542416000.0,
Other Non Current Liabilities,60689000.0,62829000.0,63815000.0,63700000.0,
Preferred Securities Outside Stock Equity,,,,,3368000.0
Long Term Debt And Capital Lease Obligation,8754144000.0,8250531000.0,8135054000.0,8478716000.0,
Long Term Capital Lease Obligation,165200000.0,173282000.0,153232000.0,162671000.0,
Long Term Debt,8588944000.0,8077249000.0,7981822000.0,8316045000.0,
Current Liabilities,1542987000.0,746285000.0,694554000.0,659110000.0,
Other Current Liabilities,,,,,304000.0
Current Debt And Capital Lease Obligation,739608000.0,,,,
Current Debt,739608000.0,,,,
Line Of Credit,739608000.0,0.0,0.0,0.0,
Payables And Accrued Expenses,803379000.0,746285000.0,694554000.0,659110000.0,
Current Accrued Expenses,460564000.0,415364000.0,368779000.0,360286000.0,
Interest Payable,68591000.0,58377000.0,57911000.0,54100000.0,
Payables,342815000.0,330921000.0,325775000.0,298824000.0,
Dividends Payable,250548000.0,244967000.0,238072000.0,226022000.0,
Accounts Payable,92267000.0,85954000.0,87703000.0,72802000.0,
Total Assets,22192137000.0,21000737000.0,20678214000.0,20457764000.0,
Total Non Current Assets,21839054000.0,20733661000.0,20147254000.0,19723519000.0,
Other Non Current Assets,618597000.0,540950000.0,396442000.0,316808000.0,
Non Current Deferred Assets,73237000.0,43675000.0,53122000.0,58489000.0,
Investments And Advances,193441000.0,227320000.0,220145000.0,212084000.0,
Long Term Equity Investment,193441000.0,227320000.0,220145000.0,212084000.0,
Investmentsin Associatesat Cost,,,220145000.0,212084000.0,216390000.0
Investment Properties,20806242000.0,19767062000.0,19342871000.0,18992807000.0,
Net PPE,147537000.0,154654000.0,134674000.0,143331000.0,
Gross PPE,147537000.0,154654000.0,134674000.0,143331000.0,
Other Properties,147537000.0,154654000.0,134674000.0,143331000.0,
Current Assets,353083000.0,267076000.0,530960000.0,734245000.0,
Other Current Assets,,,,247461000.0,211484000.0
Restricted Cash,165849000.0,158500000.0,133070000.0,121056000.0,
Prepaid Assets,,,,36815000.0,33757000.0
Cash Cash Equivalents And Short Term Investments,187234000.0,108576000.0,397890000.0,613189000.0,
Cash And Cash Equivalents,187234000.0,108576000.0,397890000.0,613189000.0,
