,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1625,22760872,3830483953,0.00090000004
1,2025-12-31,Blackrock Inc.,0.1325,18558335,3123228513,-0.002
2,2025-12-31,State Street Corporation,0.067600004,9463027,1592556430,-0.007900001
3,2025-12-31,NORGES BANK,0.054899998,7691993,1294504699,0.122700006
4,2025-12-31,JPMORGAN CHASE & CO,0.0368,5159950,868380863,-0.38799998
5,2025-12-31,"Principal Financial Group, Inc.",0.0321,4497047,756819263,0.0934
6,2025-12-31,"Geode Capital Management, LLC",0.0296,4151217,698618669,0.0582
7,2025-12-31,Price (T.Rowe) Associates Inc,0.028099999,3934153,662088426,-0.040799998
8,2025-12-31,"Charles Schwab Investment Management, Inc.",0.023699999,3322684,559182782,0.0166
9,2025-12-31,Northern Trust Corporation,0.020399999,2857911,480964974,-0.0418
