address1,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
"4040 Wilson Boulevard, Suite 1000",Arlington,VA,22203-2120,United States,703 329 6300,703 329 9130,https://www.avalonbay.com,REIT - Residential,reit-residential,REIT - Residential,Real Estate,real-estate,Real Estate,"AvalonBay Communities, Inc., a member of the S&P 500, is an equity REIT. The firm develops, redevelops, acquires and manages communities in leading metropolitan areas in New England, the New York/New Jersey Metro area, the Mid-Atlantic, the Pacific Northwest, and Northern and Southern California, as well as in the Company's expansion regions of Raleigh-Durham and Charlotte, North Carolina, Southeast Florida, Dallas and Austin, Texas, and Denver, Colorado. As of December 31, 2025, the Company owned or held a direct or indirect ownership interest in 320 communities containing 98,694 apartment homes in 11 states and the District of Columbia, of which 24 communities were under development. AvalonBay Communities, Inc. was incorporated in 1978 in Maryland, USA.",3011,"[{'maxAge': 1, 'name': 'Mr. Benjamin W. Schall', 'age': 50, 'title': 'President, CEO & Director', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 2866172, 'exercisedValue': 0, 'unexercisedValue': 141464}, {'maxAge': 1, 'name': ""Mr. Kevin P. O'Shea J.D."", 'age': 59, 'title': 'Executive VP, CFO & Treasurer', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 1750676, 'exercisedValue': 0, 'unexercisedValue': 553752}, {'maxAge': 1, 'name': 'Mr. Sean J. Breslin', 'age': 58, 'title': 'Chief Operating Officer', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 1912060, 'exercisedValue': 0, 'unexercisedValue': 692210}, {'maxAge': 1, 'name': 'Mr. Matthew H. Birenbaum', 'age': 59, 'title': 'Chief Investment Officer', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 1887415, 'exercisedValue': 0, 'unexercisedValue': 692210}, {'maxAge': 1, 'name': 'Ms. Pamela R. Thomas', 'age': 58, 'title': 'Executive Vice President of Portfolio & Asset Management', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 1113640, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sean T. Willson CFA, CPA', 'title': 'Senior VP, Corporate Controller & Principal Accounting Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Alaine S. Walsh', 'age': 52, 'title': 'Executive Vice President of Human Capital & Administration', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Matthew Ryan Grover', 'title': 'Senior Director of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kurt D. Conway', 'age': 65, 'title': 'Senior Vice President of Corporate Strategy & Communications', 'yearBorn': 1960, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David J. Alagno', 'title': 'Senior Vice President of Human Resources', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,6,1,7,5,1775001600,1735603200,http://www.snl.com/irweblinkx/stockinfo.aspx?iid=103145,[],86400,2,166.47,166.53,166.17,168.49,166.47,166.53,166.17,168.49,7.12,4.29,1774915200,0.94589996,3.34,0.763,22.753378,33.702904,171768,171768,1142620,1043200,1043200,167.83,168.15,300,200,23841048576,23256658187,160.1,213.34,259.05,16.75,7.8393836,172.6988,184.36494,7.0,0.042049617,USD,False,32762443776,0.34569,131219097,140083473,4570354,5206687,1770940800,1773360000,0.0326,0.0041,1.00443,4.73,0.0454,141594945,82.989,2.0288835,1767139200,1798675200,1767139200,-0.416,1049326976,7.4,4.99586,10.773,17.738,-0.11087966,0.32693863,1.78,1774915200,EQUITY,168.375,221.0,172.0,194.5,192.5,2.52174,hold,20,187234000,1.338,1846987008,9497797632,0.08,0.406,3041189120,80.256,21.456,0.02702,0.088879995,1920274944,1341972736,1671105024,-0.409,0.037,0.63141996,0.60732,0.30638,USD,AVB,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"AvalonBay Communities, Inc.",REGULAR,[],1775578577,NYQ,finmb_329141,America/New_York,EDT,-14400000,us_market,False,1.1443496,168.375,"AvalonBay Communities, Inc.",True,763396200000,1.9049988,166.17 - 168.49,NYSE,1142620,8.274994,0.051686406,160.1 - 213.34,-44.964996,-0.21076684,-11.087966,1776211200,1777320000,1777320000,1777320000,1777568400,1777568400,False,7.4,4.99586,4.69356,35.873623,-4.323807,-0.02503669,-15.989944,-0.086729854,15,0,2.5 - Hold,False,AvalonBay Communities,
