,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0379,5315412,894543951,0.0056
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0317,4444237,747931736,-0.0081
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0255,3566489,600213334,0.0164
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.022,3082159,518704230,-0.021300001
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,1819891,306273998,-0.0094
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,1799809,302894348,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,1666039,280381861,-0.0184
7,2026-01-31,"Principal Funds, Inc-Real Estate Securities Fund",0.0115,1615547,271884436,0.0
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0093,1303116,219304643,0.019299999
9,2026-02-28,SELECT SECTOR SPDR TRT-State Street Real Estate Select Sector SPDR ETF,0.007900001,1104618,185898920,0.0115
