period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,768294990,763269000,777600000,10,744138000,0.0325
+1q,774860780,758814830,787100000,10,758601000,0.0214
0y,3115477800,3072412220,3182000000,11,3033683000,0.027
+1y,3265200070,3153116000,3434000000,12,3115477800,0.0481
