,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.195238,0.206,0.199,0.297,0.154489
Net Income From Continuing Operation Net Minority Interest,676000000.0,1122000000.0,685000000.0,-90000000.0,405000000.0
Reconciled Depreciation,42000000.0,33000000.0,46000000.0,47000000.0,15000000.0
EBIT,853000000.0,1426000000.0,869000000.0,-115000000.0,492000000.0
Net Interest Income,-13000000.0,-13000000.0,-14000000.0,-13000000.0,-13000000.0
Interest Expense,13000000.0,13000000.0,14000000.0,13000000.0,13000000.0
Interest Income,298000000.0,296000000.0,284000000.0,277000000.0,278000000.0
Normalized Income,676000000.0,1122000000.0,685000000.0,-90000000.0,405000000.0
Net Income From Continuing And Discontinued Operation,676000000.0,1122000000.0,685000000.0,-90000000.0,405000000.0
Total Expenses,2251000000.0,2313000000.0,2393000000.0,2694000000.0,2059000000.0
Diluted Average Shares,157500000.0,157800000.0,157800000.0,156400000.0,158100000.0
Basic Average Shares,155760369.0,156100000.0,156300000.0,156400000.0,156370656.0
Diluted EPS,4.29,7.11,4.34,-0.57,2.56
Basic EPS,4.34,7.19,4.38,-0.57,2.59
Diluted NI Availto Com Stockholders,676000000.0,1122000000.0,685000000.0,-90000000.0,405000000.0
Net Income Common Stockholders,676000000.0,1122000000.0,685000000.0,-90000000.0,405000000.0
Net Income,676000000.0,1122000000.0,685000000.0,-90000000.0,405000000.0
Net Income Including Noncontrolling Interests,676000000.0,1122000000.0,685000000.0,-90000000.0,405000000.0
Net Income Continuous Operations,676000000.0,1122000000.0,685000000.0,-90000000.0,405000000.0
Tax Provision,164000000.0,291000000.0,170000000.0,-38000000.0,74000000.0
Pretax Income,840000000.0,1413000000.0,855000000.0,-128000000.0,479000000.0
Other Income Expense,6000000.0,6000000.0,5000000.0,4000000.0,5000000.0
Net Non Operating Interest Income Expense,-13000000.0,-13000000.0,-14000000.0,-13000000.0,-13000000.0
Interest Expense Non Operating,13000000.0,13000000.0,14000000.0,13000000.0,13000000.0
Other Operating Expenses,7000000.0,6000000.0,10000000.0,11000000.0,13000000.0
Total Revenue,3091000000.0,3726000000.0,3248000000.0,2566000000.0,2538000000.0
Operating Revenue,3091000000.0,3726000000.0,3248000000.0,2566000000.0,2538000000.0
Loss Adjustment Expense,1472000000.0,1540000000.0,1660000000.0,1968000000.0,1330000000.0
Net Policyholder Benefits And Claims,1472000000.0,1540000000.0,1660000000.0,1968000000.0,1330000000.0
Policyholder Benefits Gross,1537000000.0,1577000000.0,1703000000.0,2479000000.0,1355000000.0
Policyholder Benefits Ceded,65000000.0,37000000.0,43000000.0,511000000.0,25000000.0
