period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2949450000,2934000000,2964900000,2,2566000000,0.1494
+1q,3007900000,2977000000,3038800000,2,3248000000,-0.0739
0y,12122750000,11973000000,12272500000,2,12631000000,-0.0402
+1y,12854500000,12470000000,13364500000,3,12122750000,0.060399998
