period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.00206,-0.02,0.05608,0.13,34,-0.9842
+1q,0.06551,0.02,0.14,-0.1,32,1.6551
0y,0.49193,0.28,1.0,0.42,40,0.1713
+1y,1.00383,0.5,2.0,0.49193,41,1.0406
