,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Blackrock Inc.,0.0865,432155824,22733556923,0.0864
1,2025-12-31,Vanguard Group Inc,0.081,404522308,21279895827,0.035
2,2025-12-31,Nvidia Corp                          ,0.043,214776632,11298324628,1.0
3,2025-12-31,State Street Corporation,0.0417,208536784,10970077426,0.028199999
4,2025-12-31,Capital World Investors,0.0208,104060268,5474090350,0.203
5,2025-12-31,"Geode Capital Management, LLC",0.020399999,101931512,5362107142,0.031600002
6,2025-12-31,Softbank Group Corporation,0.0174,86956522,4574347800,0.0
7,2025-12-31,Primecap Management Company,0.0152,76132268,4004937923,-0.041199997
8,2025-12-31,Morgan Stanley,0.013099999,65249269,3432437765,0.204
9,2025-12-31,NORGES BANK,0.0121,60519214,3183613224,-0.1417
