,2025-09-30,2024-09-30,2023-09-30,2022-09-30,2021-09-30
Free Cash Flow,856688000.0,735606000.0,587047000.0,409379000.0,
Repurchase Of Capital Stock,-299998000.0,0.0,0.0,-125000000.0,
Repayment Of Debt,-1412958000.0,-1038921000.0,-1197000000.0,-355297000.0,
Issuance Of Debt,860000000.0,1084845000.0,1540000000.0,264000000.0,
Issuance Of Capital Stock,26062000.0,25674000.0,21652000.0,21207000.0,
Capital Expenditure,-11008000.0,-14378000.0,-23814000.0,-25947000.0,
End Cash Position,184988000.0,266466000.0,288798000.0,272888000.0,
Beginning Cash Position,266466000.0,288798000.0,272888000.0,327047000.0,
Effect Of Exchange Rate Changes,-2372000.0,3223000.0,2851000.0,-24203000.0,
Changes In Cash,-79106000.0,-25555000.0,13059000.0,-29956000.0,
Financing Cash Flow,-908509000.0,-650725000.0,268313000.0,-264081000.0,
Cash Flow From Continuing Financing Activities,-908509000.0,-650725000.0,268313000.0,-264081000.0,
Net Other Financing Charges,-81615000.0,-722323000.0,-96339000.0,-68991000.0,
Net Common Stock Issuance,-273936000.0,25674000.0,21652000.0,-103793000.0,
Common Stock Payments,-299998000.0,0.0,0.0,-125000000.0,
Common Stock Issuance,26062000.0,25674000.0,21652000.0,21207000.0,
Net Issuance Payments Of Debt,-552958000.0,45924000.0,343000000.0,-91297000.0,
Net Short Term Debt Issuance,,,,,432000000.0
Short Term Debt Payments,,,,,-168000000.0
Short Term Debt Issuance,,,,,600000000.0
Net Long Term Debt Issuance,-552958000.0,45924000.0,343000000.0,-91297000.0,
Long Term Debt Payments,-1412958000.0,-1038921000.0,-1197000000.0,-355297000.0,
Long Term Debt Issuance,860000000.0,1084845000.0,1540000000.0,264000000.0,
Investing Cash Flow,-38293000.0,-124814000.0,-866115000.0,-201201000.0,
Cash Flow From Continuing Investing Activities,-38293000.0,-124814000.0,-866115000.0,-201201000.0,
Net Other Investing Changes,,-3901000.0,-6428000.0,3408000.0,
Net Investment Purchase And Sale,-20753000.0,-13078000.0,-7602000.0,71763000.0,
Sale Of Investment,,0.0,349000.0,71763000.0,66996000.0
Purchase Of Investment,-20753000.0,-13078000.0,-7602000.0,0.0,
Net Business Purchase And Sale,-6532000.0,-93457000.0,-828271000.0,-250425000.0,
Sale Of Business,,0.0,,32518000.0,0.0
Purchase Of Business,-6532000.0,-93457000.0,-828271000.0,-282943000.0,
Net Intangibles Purchase And Sale,,-3990000.0,-800000.0,-6451000.0,-550000.0
Purchase Of Intangibles,,-3990000.0,-800000.0,-6451000.0,-550000.0
Net PPE Purchase And Sale,-11008000.0,-14378000.0,-23814000.0,-19496000.0,
Purchase Of PPE,-11008000.0,-14378000.0,-23814000.0,-19496000.0,
Operating Cash Flow,867696000.0,749984000.0,610861000.0,435326000.0,
Cash Flow From Continuing Operating Activities,867696000.0,749984000.0,610861000.0,435326000.0,
Change In Working Capital,-188123000.0,49448000.0,9089000.0,-215107000.0,
Change In Other Working Capital,-158014000.0,64417000.0,74249000.0,19169000.0,
Change In Other Current Liabilities,-10345000.0,-13245000.0,-1929000.0,-13610000.0,
Change In Other Current Assets,-8458000.0,-16137000.0,6974000.0,-40643000.0,
Change In Payables And Accrued Expense,109746000.0,49042000.0,28402000.0,-15017000.0,
Change In Accrued Expense,20526000.0,8404000.0,7845000.0,-6645000.0,
Change In Payable,89220000.0,40638000.0,20557000.0,-8372000.0,
Change In Account Payable,-636000.0,-24368000.0,15918000.0,6957000.0,
Change In Tax Payable,89856000.0,65006000.0,4639000.0,-15329000.0,
Change In Income Tax Payable,89856000.0,65006000.0,4639000.0,-15329000.0,
Change In Receivables,-121052000.0,-34629000.0,-98607000.0,-165006000.0,
Changes In Account Receivables,-121052000.0,-34629000.0,-98607000.0,-165006000.0,
Other Non Cash Items,-3516000.0,-1625000.0,-4065000.0,-4560000.0,
Stock Based Compensation,216205000.0,223461000.0,206459000.0,174863000.0,
Deferred Tax,-26283000.0,-39040000.0,16676000.0,42963000.0,
Deferred Income Tax,-26283000.0,-39040000.0,16676000.0,42963000.0,
Depreciation Amortization Depletion,135416000.0,141407000.0,137162000.0,122040000.0,
Depreciation And Amortization,135416000.0,141407000.0,137162000.0,122040000.0,
Depreciation,135416000.0,141407000.0,137162000.0,122040000.0,
Operating Gains Losses,,,,2046000.0,-68829000.0
Gain Loss On Investment Securities,,,,31854000.0,-68829000.0
Gain Loss On Sale Of Business,,0.0,0.0,-29808000.0,0.0
Net Income From Continuing Operations,733997000.0,376333000.0,245540000.0,313081000.0,
