period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.11293,1.9,2.25,1.79,14,0.18040001
+1q,1.61744,1.3,1.95,1.64,14,-0.0138
0y,7.65999,7.2,8.11485,8.0,15,-0.0425
+1y,8.27238,6.78,9.06,7.65999,15,0.0799
