address1,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,displayName,trailingPegRatio
333 Lakeside Drive,Foster City,CA,94404,United States,650 574 3000,650 522 5853,https://www.gilead.com,Drug Manufacturers - General,drug-manufacturers-general,Drug Manufacturers - General,Healthcare,healthcare,Healthcare,"Gilead Sciences, Inc., a biopharmaceutical company, discovers, develops, and commercializes medicines in the areas of unmet medical need in the United States, Europe, and internationally. The company provides Biktarvy, Descovy, Genvoya, Odefsey, Sunlenca, Symtuza, and YeztugoFor the treatment of HIV-1 infection in patients. It also provides Epclusa, Livdelzi, and Vemlidy to treat chronic hepatitis C virus, primary biliary cholangitis, and chronic hepatitis B virus; Tecartus, a T-cell therapy for the treatment of adult patients; Trodelvy, an injection for intravenous use; and Yescarta, a suspension for intravenous infusion, is a CAR T-cell therapy for the treatment of adult patients. Further, it provides AmBisome, for the treatment of serious invasive fungal infections; and Veklury for the treatment of COVID-19. The company has collaboration agreements with Shenzhen Pregene Biopharma Co., Ltd.; Abingworth; Arcus Biosciences, Inc.; Merck Sharp & Dohme Corp.; Janssen Sciences Ireland Unlimited Company; Japan Tobacco, Inc.; Everest Medicines; Merck & Co, Inc.; Tentarix Biotherapeutics Inc.; and Assembly Biosciences, Inc. It also has research collaboration, option, and license agreement with Merus N.V. for the discovery of novel dual tumor-associated antigens (TAA) targeting trispecific antibodies. The company has a collaboration with Terray Therapeutics, Inc. to discover and develop small molecule therapies; and LEO Pharma to develop, manufacture, and commercialize the small molecule oral STAT6 program. The company was incorporated in 1987 and is headquartered in Foster City, California.",17000,"[{'maxAge': 1, 'name': ""Mr. Daniel P.  O'Day"", 'age': 60, 'title': 'Chairman & CEO', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 8698736, 'exercisedValue': 0, 'unexercisedValue': 80606328}, {'maxAge': 1, 'name': 'Mr. Andrew D. Dickinson', 'age': 55, 'title': 'Chief Financial Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 3143899, 'exercisedValue': 10007385, 'unexercisedValue': 8502497}, {'maxAge': 1, 'name': 'Ms. Johanna  Mercier', 'age': 55, 'title': 'Chief Commercial & Corporate Affairs Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 3436150, 'exercisedValue': 3799988, 'unexercisedValue': 27628624}, {'maxAge': 1, 'name': 'Dr. Dietmar P. Berger M.D., Ph.D.', 'age': 56, 'title': 'Chief Medical Officer', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 5923077, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Erin E. Burkhart', 'age': 46, 'title': 'SVP, Controller & Principal Accounting Officer', 'yearBorn': 1979, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jacquie  Ross C.F.A.', 'title': 'Senior Vice President of Treasury and Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Keeley M. Cain Wettan', 'age': 50, 'title': 'Executive VP and General Counsel of Legal & Compliance', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jyoti K. Mehra', 'age': 48, 'title': 'Executive Vice President of Human Resources', 'yearBorn': 1977, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Linda Slanec Higgins Ph.D.', 'age': 63, 'title': 'Senior Vice President of Research, Innovation & Portfolio', 'yearBorn': 1962, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Flavius  Martin M.D.', 'title': 'Executive Vice President of Research', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,5,4,2,3,1775001600,1767139200,http://investors.gilead.com/phoenix.zhtml?c=69964&p=irol-irhome,[],86400,2,140.13,139.0,137.145,139.3,140.13,139.0,137.145,139.3,3.28,2.35,1773360000,0.4661,3.69,0.404,20.429203,14.395599,1461410,1461410,7271330,5723660,5723660,131.57,144.04,1,1,171919114240,173408573956,93.37,157.29,157.29,0.207031,5.839049,144.7192,124.39785,3.16,0.022550488,USD,False,189282861056,0.28903,1238577675,1241203736,19985404,21892924,1770940800,1773360000,0.0161,0.00125,0.92693,3.24,0.0161,1241203736,18.293,7.5717487,1767139200,1798675200,1767139200,0.224,8510000128,6.78,9.62169,2:1,1359331200,6.429,12.985,0.35798037,0.32693863,0.82,1773360000,EQUITY,138.51,180.0,118.0,157.42857,160.0,1.67742,buy,28,9612999680,7.744,14577000448,25540999168,1.23,1.553,29443000320,112.923,23.668,0.12516,0.40655,23213000704,7540624896,10019000320,0.234,0.047,0.78839993,0.49508998,0.37375,USD,GILD,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,-1.1560767,138.51,False,[],1775579037,NMS,finmb_29002,America/New_York,EDT,-14400000,us_market,False,"Gilead Sciences, Inc.","Gilead Sciences, Inc.",REGULAR,True,696090600000,-1.6200104,137.145 - 139.3,NasdaqGS,7271330,45.13999,0.48345283,93.37 - 157.29,-18.779999,-0.11939729,35.79804,1774828800,1770757200,1776974400,1776974400,1770759000,1770759000,True,6.78,9.62169,8.66822,15.979059,-6.209198,-0.042905144,14.112144,0.113443635,15,0,1.7 - Buy,Gilead Sciences,0.389
