period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6923071500,6782000000,7256070000,19,6667000000,0.038399998
+1q,7406950020,7194000000,7846900000,17,7082000000,0.045900002
0y,30198445510,29739980000,30742000000,27,29443000000,0.0257
+1y,32000072040,30757269300,33845000000,26,30198445510,0.059699997
