,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,40286766,3487222366,-0.0019
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,32343038,2799613290,0.0231
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,16505059,1428677866,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,16322895,1412909751,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,15102757,1307294609,-0.0185
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,11797987,1021233725,0.0242
6,2026-01-31,AMERICAN MUTUAL FUND,0.0083,10659754,922708280,0.3932
7,2026-01-31,Income Fund of America,0.0083,10625394,919734078,0.0838
8,2026-02-28,SELECT SECTOR SPDR TRT-State Street Health Care Select Sector SPDR ETF,0.0074,9497469,822100893,0.0134000005
9,2025-12-31,CAPITAL WORLD GROWTH & INCOME FUND,0.0067000003,8603839,744748282,0.0
