,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Dodge & Cox Funds-Dodge & Cox Stock Fund,0.0629,7551500,1491270187,0.0
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031600002,3789248,748300678,0.0007
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,3033432,599042138,0.0221
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0218,2617797,516962540,-0.016
4,2025-12-31,GROWTH FUND OF AMERICA,0.0137,1644881,324831092,5.6578
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,1547698,305639394,-0.0089
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,1530626,302268015,0.0017
7,2025-11-30,MFS SERIES TRUST I-MFS Value Fund,0.0126,1508431,297884947,0.71160007
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,1415761,279584476,-0.0184
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,1106787,218568292,0.0247
