period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,38807559660,34552000000,41355000000,18,32112000000,0.2085
+1q,39899492340,34975000000,41825000000,18,32388000000,0.2319
0y,160409428340,138862000000,167836000000,21,129664000000,0.23709999
+1y,170248151850,149365000000,184199952150,21,160409428340,0.061300002
