,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1188,14261860,2816432051,0.0075
1,2025-12-31,Dodge & Cox Inc.,0.094,11290435,2229635055,-0.0042
2,2025-12-31,Blackrock Inc.,0.088599995,10632797,2099764706,0.0698
3,2025-12-31,Capital International Investors,0.048499998,5818008,1148940194,1.1386
4,2025-12-31,State Street Corporation,0.045500003,5462549,1078744153,0.018099999
5,2025-12-31,JPMORGAN CHASE & CO,0.0383,4601331,908670826,-0.5469
6,2025-12-31,Massachusetts Financial Services Co.,0.0375,4496775,888023107,0.2891
7,2025-12-31,Pzena Investment Management LLC,0.0339,4072208,804179618,0.010199999
8,2025-12-31,Eagle Capital Management LLC,0.0271,3254398,642678503,-0.17930001
9,2025-12-31,"FMR, LLC",0.026800001,3215616,635019833,-0.0137
