period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,10.0008,6.23,12.98,11.58,24,-0.1364
+1q,4.48913,0.0,6.65,6.27,24,-0.284
0y,9.22264,5.0,13.62,17.14,26,-0.4619
+1y,15.23947,10.92,19.65,9.22264,25,0.65239996
