period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.66095,0.63,0.73,0.61,34,0.083500005
+1q,0.74692,0.7,0.83,0.68,33,0.098400004
0y,2.92877,2.8,3.35,2.64,40,0.1094
+1y,3.28473,3.08,3.69898,2.92877,38,0.12149999
