period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,83584677000,74438000000,103535625000,8,83130000000,0.0055
+1q,88677027870,77803379640,129187948000,8,81506000000,0.088
0y,353603523820,317535685230,416424583000,12,332238000000,0.0643
+1y,358904025910,324417871010,460136580150,13,353603523820,0.015
