,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1357,52220399,3788851065,0.0093
1,2025-12-31,Blackrock Inc.,0.1276,49104262,3562759744,-0.026099999
2,2025-12-31,State Street Corporation,0.0861,33141204,2404560066,0.0296
3,2025-12-31,"AQR Capital Management, LLC",0.0475,18285152,1326679208,0.6987
4,2025-12-31,"Geode Capital Management, LLC",0.033800002,13018379,944548492,0.0306
5,2025-12-31,Northern Trust Corporation,0.015800001,6070324,440432359,0.1225
6,2025-12-31,"FMR, LLC",0.015,5758980,417842795,0.0926
7,2025-12-31,NORGES BANK,0.0147,5653304,410175473,0.085200004
8,2025-12-31,Goldman Sachs Group Inc,0.0143,5497937,398902820,0.41439998
9,2025-12-31,Invesco Ltd.,0.0138,5316463,385735974,0.0286
