,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,384787056.0,384787056.0,384786397.0,384763662.0,384784719.0,
Share Issued,384787056.0,384787056.0,384786397.0,384763662.0,384784719.0,
Net Debt,40230000000.0,37893000000.0,38230000000.0,37073000000.0,36388000000.0,
Total Debt,41549000000.0,39437000000.0,39526000000.0,39560000000.0,37761000000.0,
Tangible Book Value,17082000000.0,15510000000.0,15041000000.0,14977000000.0,13920000000.0,
Invested Capital,57470000000.0,53767000000.0,53411000000.0,53368000000.0,50501000000.0,
Working Capital,-2850000000.0,-1691000000.0,-1015000000.0,-342000000.0,-1284000000.0,
Net Tangible Assets,17579000000.0,17155000000.0,16686000000.0,16622000000.0,15565000000.0,
Capital Lease Obligations,1161000000.0,1180000000.0,1156000000.0,1169000000.0,1180000000.0,
Common Stock Equity,17082000000.0,15510000000.0,15041000000.0,14977000000.0,13920000000.0,
Preferred Stock Equity,497000000.0,1645000000.0,1645000000.0,1645000000.0,1645000000.0,
Total Capitalization,53649000000.0,51634000000.0,51657000000.0,52009000000.0,49099000000.0,
Total Equity Gross Minority Interest,19259000000.0,19330000000.0,18861000000.0,18797000000.0,17740000000.0,
Minority Interest,1680000000.0,2175000000.0,2175000000.0,2175000000.0,2175000000.0,
Stockholders Equity,17579000000.0,17155000000.0,16686000000.0,16622000000.0,15565000000.0,
Gains Losses Not Affecting Retained Earnings,6000000.0,2000000.0,2000000.0,,0.0,-6000000.0
Other Equity Adjustments,6000000.0,2000000.0,2000000.0,,,-6000000.0
Retained Earnings,10714000000.0,9165000000.0,8709000000.0,8662000000.0,7567000000.0,
Capital Stock,6859000000.0,7988000000.0,7975000000.0,7960000000.0,7998000000.0,
Common Stock,6362000000.0,6343000000.0,6330000000.0,6315000000.0,6353000000.0,
Preferred Stock,497000000.0,1645000000.0,1645000000.0,1645000000.0,1645000000.0,
Total Liabilities Net Minority Interest,74767000000.0,71159000000.0,69952000000.0,69623000000.0,67839000000.0,
Total Non Current Liabilities Net Minority Interest,64231000000.0,61740000000.0,61987000000.0,61854000000.0,59400000000.0,
Other Non Current Liabilities,4426000000.0,4122000000.0,4110000000.0,4332000000.0,4507000000.0,
Employee Benefits,370000000.0,370000000.0,371000000.0,379000000.0,384000000.0,
Non Current Pension And Other Postretirement Benefit Plans,370000000.0,370000000.0,371000000.0,379000000.0,384000000.0,
Non Current Deferred Liabilities,9114000000.0,8433000000.0,7884000000.0,7726000000.0,7180000000.0,
Non Current Deferred Taxes Liabilities,9114000000.0,8433000000.0,7884000000.0,7726000000.0,7180000000.0,
Long Term Debt And Capital Lease Obligation,37111000000.0,35539000000.0,36007000000.0,36433000000.0,34590000000.0,
Long Term Capital Lease Obligation,1041000000.0,1060000000.0,1036000000.0,1046000000.0,1056000000.0,
Long Term Debt,36070000000.0,34479000000.0,34971000000.0,35387000000.0,33534000000.0,
Long Term Provisions,2583000000.0,2540000000.0,2549000000.0,2554000000.0,2580000000.0,
Current Liabilities,10536000000.0,9419000000.0,7965000000.0,7769000000.0,8439000000.0,
Other Current Liabilities,3281000000.0,2739000000.0,1964000000.0,1991000000.0,2846000000.0,
Current Debt And Capital Lease Obligation,4438000000.0,3898000000.0,3519000000.0,3127000000.0,3171000000.0,
Current Capital Lease Obligation,120000000.0,120000000.0,120000000.0,123000000.0,124000000.0,
Current Debt,4318000000.0,3778000000.0,3399000000.0,3004000000.0,3047000000.0,
Other Current Borrowings,4318000000.0,3778000000.0,3399000000.0,3004000000.0,3047000000.0,
Payables And Accrued Expenses,2817000000.0,2782000000.0,2482000000.0,2651000000.0,2422000000.0,
Current Accrued Expenses,473000000.0,436000000.0,520000000.0,495000000.0,422000000.0,
Interest Payable,473000000.0,436000000.0,520000000.0,495000000.0,422000000.0,
Payables,2344000000.0,2346000000.0,1962000000.0,2156000000.0,2000000000.0,
Accounts Payable,2344000000.0,2346000000.0,1962000000.0,2156000000.0,2000000000.0,
Total Assets,94026000000.0,90489000000.0,88813000000.0,88420000000.0,85579000000.0,
Total Non Current Assets,86340000000.0,82761000000.0,81863000000.0,80993000000.0,78424000000.0,
Other Non Current Assets,3908000000.0,4205000000.0,4408000000.0,4341000000.0,4281000000.0,
Non Current Accounts Receivable,397000000.0,357000000.0,426000000.0,491000000.0,480000000.0,
Investments And Advances,4586000000.0,4545000000.0,4387000000.0,4290000000.0,4343000000.0,
Other Investments,4586000000.0,4545000000.0,4387000000.0,4290000000.0,4343000000.0,
Net PPE,64489000000.0,62968000000.0,62155000000.0,61323000000.0,60434000000.0,
Accumulated Depreciation,-15192000000.0,-15051000000.0,-14694000000.0,-14569000000.0,-14331000000.0,
Gross PPE,79681000000.0,78019000000.0,76849000000.0,75892000000.0,74765000000.0,
Construction In Progress,6720000000.0,,,,5585000000.0,
Other Properties,1620000000.0,1508000000.0,1465000000.0,1495000000.0,1635000000.0,
Current Assets,7686000000.0,7728000000.0,6950000000.0,7427000000.0,7155000000.0,
Other Current Assets,4173000000.0,3281000000.0,3362000000.0,2639000000.0,3304000000.0,
Prepaid Assets,119000000.0,116000000.0,96000000.0,262000000.0,103000000.0,
Inventory,535000000.0,524000000.0,523000000.0,539000000.0,538000000.0,
Receivables,2701000000.0,3443000000.0,2829000000.0,2669000000.0,3017000000.0,
Accounts Receivable,1463000000.0,2284000000.0,1902000000.0,1864000000.0,2169000000.0,
Allowance For Doubtful Accounts Receivable,-356000000.0,-326000000.0,-314000000.0,-300000000.0,-352000000.0,
Gross Accounts Receivable,1819000000.0,2610000000.0,2216000000.0,2164000000.0,2521000000.0,
Cash Cash Equivalents And Short Term Investments,158000000.0,364000000.0,140000000.0,1318000000.0,193000000.0,
Cash And Cash Equivalents,158000000.0,364000000.0,140000000.0,1318000000.0,193000000.0,
