period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2053322920,1740000000,2393667850,5,2612000000,-0.2139
+1q,2201568730,1845000000,2615327960,5,2612000000,-0.1571
0y,8505822020,6495000000,10304089270,7,9220000000,-0.0775
+1y,8103099540,6897344660,8952394580,7,8505822020,-0.0473
