period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.99579,0.2,1.6755,1.06,21,-0.060599998
+1q,1.51189,0.38,2.65,0.87,20,0.7378
0y,4.27788,1.1,8.36,3.77,26,0.1347
+1y,3.50522,1.5,6.41177,4.27788,21,-0.18059999
