,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor II Fund,0.052600004,18576257,802122782,-0.0101
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,11091548,478933046,-0.018099999
2,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.029000001,10230010,441731834,-0.0022
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,8941641,386100061,0.0128999995
4,2025-11-30,Smead Funds Trust-Smead Value Fund,0.0234,8265606,356908869,-0.065799996
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0228,8048101,347517003,-0.051
6,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Energy Select Sector SPDR ETF,0.022,7756600,334929990,0.0615
7,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0171,6058069,261587421,0.0584
8,2025-12-31,HARRIS ASSOCIATES INVESTMENT TRUST-Oakmark Select Fund,0.0159,5605200,242032537,-0.25280002
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0147,5189310,224074407,-0.043899998
