address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,prevName,nameChangeDate,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
2000 W. Sam Houston Pkwy. S.,Suite 200,Houston,TX,77042-3643,United States,713 296 6000,https://www.apacorp.com,Oil & Gas E&P,oil-gas-e-p,Oil & Gas E&P,Energy,energy,Energy,"APA Corporation, an independent energy company, explores for, develops, and produces natural gas, crude oil, and natural gas liquids. The company has oil and gas operations in the United States, Egypt, and North Sea. It also has exploration and appraisal activities in Suriname, as well as holds interests in projects located in Uruguay and internationally. APA Corporation was incorporated in 1954 and is headquartered in Houston, Texas.",1791,"[{'maxAge': 1, 'name': 'Mr. John J. Christmann IV', 'age': 58, 'title': 'CEO & Director', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 3885336, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stephen J. Riney', 'age': 64, 'title': 'President', 'yearBorn': 1961, 'fiscalYear': 2024, 'totalPay': 2408314, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark D. Maddox', 'age': 58, 'title': 'Executive Vice President of Administration', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 1381793, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tracey K. Henderson', 'age': 58, 'title': 'Executive Vice President of Exploration', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 1544886, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ben C. Rodgers', 'age': 45, 'title': 'Executive VP & CFO', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert P. Rayphole', 'age': 51, 'title': 'VP, Chief Accounting Officer & Controller', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kimberly O. Warnica J.D.', 'age': 50, 'title': 'Executive VP, Chief Legal Officer & Corporate Secretary', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Scott R. Grandt', 'title': 'Senior Vice President of U.S. Assets & Corporate Development', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jessica  Jackson', 'title': 'Senior Vice President of EH&S, Supply Chain and Midstream and Marketing', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Castlen  Kennedy', 'age': 46, 'title': 'Senior VP of HR and Corporate Affairs', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,1,9,7,6,1775001600,1735603200,[],86400,2,43.02,43.45,42.97,44.265,43.02,43.45,42.97,44.265,1.0,2.38,1776816000,0.25059998,2.6,0.484,10.822055,12.428331,2241777,2241777,8406335,11414740,11414740,41.04,45.65,1,1,15253399552,14850692051,13.58,45.66,149.23,2.597403,1.7562925,32.3288,25.1005,1.0,0.023245001,USD,False,20054691840,0.16510999,351040122,353251476,29748050,37047230,1770940800,1773360000,0.0842,0.0043099998,0.99346,3.75,0.096099995,353251476,17.262,2.5014484,1767139200,1798675200,1767139200,-0.212,1434000000,3.99,3.47432,2:1,1074124800,2.309,3.897,2.0662866,0.32693863,0.25,1769040000,EQUITY,43.18,56.0,21.0,37.25,37.5,2.89655,hold,28,516000000,1.461,5145999872,4809999872,0.614,0.825,8684999680,68.685,24.192,0.08963,0.2532,5906999808,1960875008,4544999936,-0.182,-0.28,0.68014,0.59252,0.30581,USD,APA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,APA Corporation,REGULAR,APA Corporation,True,295623000000,0.15999985,42.97 - 44.265,NasdaqGS,8406335,29.6,2.179676,13.58 - 45.66,-2.4799995,-0.05431449,206.62866,1779408000,1772053200,1778097600,1778097600,1772121600,1772121600,True,3.99,3.47432,4.27788,10.093784,10.8512,0.3356512,18.0795,0.72028446,15,0,"[{'header': 'Dividend', 'message': 'APA announced a cash dividend of $0.25 with an ex-date of Apr. 22, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1776830400000, 'amount': '0.25'}}]",1775578553,NMS,finmb_169838,America/New_York,EDT,-14400000,us_market,False,0.3719197,43.18,Apache Corporation,2026-04-06,2.9 - Hold,False,APA,4.7991
