,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.033099998,4690752,3260213499,0.0033000002
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031600002,4485285,3117407764,-0.005
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0238,3383197,2351423510,0.0188
3,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Dividend Growth Fund,0.0134000005,1899668,1320326305,0.064899996
4,2025-12-31,AMERICAN BALANCED FUND,0.013099999,1856301,1290184938,0.12560001
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012200001,1726354,1199867871,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012,1707313,1186633804,0.0017
7,2025-12-31,NEW PERSPECTIVE FUND,0.0117999995,1672380,1162354320,0.3757
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0111,1580437,1098451174,-0.0184
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0093,1313427,912871206,0.0215
