,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0968,13740721,9550213719,0.0155
1,2025-12-31,State Street Corporation,0.093100004,13208361,9180207532,-0.0005
2,2025-12-31,Capital International Investors,0.0809,11477634,7977300295,-0.024300002
3,2025-12-31,Blackrock Inc.,0.0731,10380845,7214999004,0.0545
4,2025-12-31,Morgan Stanley,0.025799999,3667833,2549254077,0.0008
5,2025-12-31,Capital World Investors,0.0242,3434041,2386761616,0.3937
6,2025-12-31,"Geode Capital Management, LLC",0.0222,3149478,2188981786,0.0057
7,2025-12-31,"Franklin Resources, Inc.",0.022,3125139,2172065450,0.043
8,2025-12-31,"Wellington Management Group, LLP",0.0197,2800654,1946538631,-0.3441
9,2025-12-31,Bank of America Corporation,0.019299999,2737761,1902826108,-0.025999999
