address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,corporateActions,regularMarketTime,exchange,messageBoardId,longName,shortName,regularMarketChangePercent,regularMarketPrice,marketState,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
2980 Fairview Park Drive,Falls Church,VA,22042,United States,703 280 2900,https://www.northropgrumman.com,Aerospace & Defense,aerospace-defense,Aerospace & Defense,Industrials,industrials,Industrials,"Northrop Grumman Corporation operates as an aerospace and defense technology company in the United States, Asia/Pacific, Europe, and internationally. It operates through four segments: Aeronautics Systems, Defense Systems, Mission Systems and Space Systems. The Aeronautics Systems segment designs, develops, produces, integrates, sustains, and modernizes aircraft systems. This segment also offers unmanned autonomous aircraft systems, including high-altitude long-endurance strategic, surveillance and reconnaissance systems; and strategic long-range strike aircraft, tactical fighter and air dominance aircraft, and airborne battle management and command and control systems. Its Defense Systems segment designs, develops, integrates, and produces strategic deterrent systems, tactical weapons, and missile defense solutions; and provides sustainment, modernization, and training services for manned and unmanned aircraft and electronics systems. This segment also offers strategic missiles; integrated all-domain command and control systems; precision strike weapons; tactical solid rocket motors, and high-speed air-breathing and hypersonic systems; high-performance gun systems, ammunition, precision munitions, and advanced fuzes; and sustainment, operation, and modernization. The Mission Systems segment provides command, control, communication and computer, intelligence, surveillance, and reconnaissance systems; radar, electro-optical/infrared, and acoustic sensors; electronic warfare systems; advanced communications and network systems; microelectronics; navigation and positioning sensors; maritime power, propulsion, and payload launch systems; cyber solutions; and intelligence processing systems. Its Space Systems segment offers satellites, spacecraft systems, subsystems, sensors, and payloads; ground systems; missile defense systems and interceptors; and launch vehicles and related propulsion systems. The company was founded in 1939 and is based in Falls Church, Virginia.",95000,"[{'maxAge': 1, 'name': 'Ms. Kathy J. Warden', 'age': 53, 'title': 'Chair, CEO & President', 'yearBorn': 1972, 'fiscalYear': 2015, 'totalPay': 7992697, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas H. Jones', 'age': 58, 'title': 'Corporate VP & President of Aeronautics Systems Sector', 'yearBorn': 1967, 'fiscalYear': 2015, 'totalPay': 2290087, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Robert J. Fleming', 'age': 52, 'title': 'Corporate VP & President of Northrop Grumman Space Systems Sector', 'yearBorn': 1973, 'fiscalYear': 2015, 'totalPay': 2228951, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Roshan S. Roeder', 'age': 45, 'title': 'Corporate VP & President of Mission Systems', 'yearBorn': 1980, 'fiscalYear': 2015, 'totalPay': 2083600, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John Thomas Greene', 'age': 59, 'title': 'Corporate VP & CFO', 'yearBorn': 1966, 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rajender K. Chandhok', 'age': 76, 'title': 'Vice President of Trust Administration and Investments', 'yearBorn': 1949, 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael A. Hardesty', 'age': 53, 'title': 'Corporate VP, Controller & Chief Accounting Officer', 'yearBorn': 1972, 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bruce W. Stephenson', 'title': 'Vice President of Corporate Strategy & Technology', 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Travis  Garriss', 'title': 'VP & Chief Information and Digital Officer', 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Todd B. Ernst', 'title': 'Vice President, Investor Relations', 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}]",10,5,5,2,4,1775001600,1451520000,http://investor.northropgrumman.com/phoenix.zhtml?c=112386&p=irol-irhome,[],86400,2,695.79,690.14,686.39,695.03,695.79,690.14,686.39,695.03,9.24,1.32,1771804800,0.3091,1.54,0.046,23.90062,23.048292,143455,143455,963148,709620,709620,692.95,693.54,80,80,98717302784,98825251700,450.13,774.0,774.0,5.910396,2.352989,709.094,608.2722,8.99,0.012920565,USD,False,113180942336,0.09968001,141544109,142033159,2150088,1821087,1770940800,1773360000,0.0152,0.00223,0.83376,2.49,0.0152,142033159,117.425,5.918927,1767139200,1798675200,1767139200,0.129,4182000128,29.08,30.15538,10000:9035,1301529600,2.698,16.595,0.41429353,0.32693863,2.31,1771804800,EQUITY,695.03,815.0,587.22,733.23724,757.5,2.125,buy,22,4402999808,31.024,6819999744,17884000256,0.954,1.101,41954000896,107.257,292.362,0.066360004,0.26167,8312999936,2899875072,4757000192,0.152,0.096,0.19815001,0.16256,0.16530001,USD,NOC,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,378657000000,-0.75994873,686.39 - 695.03,NYSE,963148,244.90002,0.5440651,450.13 - 774.0,-78.96997,-0.102028385,41.42935,1773187200,1776774600,1776774600,1776774600,1776778200,1776778200,False,29.08,30.15538,27.92962,24.88505,America/New_York,EDT,-14400000,us_market,False,[],1775579231,NYQ,finmb_97199,Northrop Grumman Corporation,Northrop Grumman Corporation,-0.109221,695.03,REGULAR,-14.063965,-0.01983371,86.75781,0.1426299,15,0,2.1 - Buy,False,Northrop Grumman,5.3286
