period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,9735588510,9514000000,9960000000,19,9468000000,0.028299998
+1q,10775667690,10668000000,10902000000,19,10351000000,0.040999997
0y,43902621600,43506300000,44376000000,23,41954000000,0.0464
+1y,46672488620,45608000000,48195000000,22,43902621600,0.0631
