,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,178794865,4800642193,-0.0011
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,143372214,3849544000,0.0221
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,73165280,1964487795,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,72357758,1942805829,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,66873164,1795544478,-0.020599999
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,52323615,1404889082,0.0247
6,2026-02-28,SELECT SECTOR SPDR TRT-State Street Health Care Select Sector SPDR ETF,0.0074,42101344,1130421102,0.0134000005
7,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0057,32629910,876113095,-0.0156
8,2026-01-31,VANGUARD WHITEHALL FUNDS-Vanguard High Dividend Yield Index Fund,0.004,22859358,613773771,0.0272
9,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.0034999999,19840451,532716116,-0.1345
