,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1263,67783183,5154572027,-0.010199999
1,2025-12-31,Blackrock Inc.,0.0907,48707016,3703924942,0.0424
2,2025-12-31,Capital Research Global Investors,0.048800003,26208447,1993021304,-0.081499994
3,2025-12-31,"Wellington Management Group, LLP",0.048299998,25915253,1970725366,-0.005
4,2025-12-31,State Street Corporation,0.0468,25126998,1910782516,-0.0134000005
5,2025-12-31,Harris Associates L.P.,0.041199997,22144430,1683973138,0.2446
6,2025-12-31,Price (T.Rowe) Associates Inc,0.0305,16371853,1244997531,0.398
7,2025-12-31,Invesco Ltd.,0.03,16098863,1224238007,-0.0621
8,2025-12-31,"Franklin Resources, Inc.",0.0291,15618321,1187695191,0.0849
9,2025-12-31,GQG Partners LLC,0.028900001,15492942,1178160746,-0.1609
