,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,17372000.0,181804000.0,352000.0,-106704000.0,
Tax Rate For Calcs,0.202,0.302,0.044,0.234,
Total Unusual Items,86000000.0,602000000.0,8000000.0,-456000000.0,
Total Unusual Items Excluding Goodwill,86000000.0,602000000.0,8000000.0,-456000000.0,
Net Income From Continuing Operation Net Minority Interest,3096000000.0,2222000000.0,2506000000.0,1844000000.0,
Reconciled Depreciation,3455000000.0,3597000000.0,3841000000.0,3861000000.0,
EBIT,4275000000.0,4332000000.0,3383000000.0,4375000000.0,
Net Interest Income,-396000000.0,-462000000.0,-516000000.0,-603000000.0,
Interest Expense,396000000.0,462000000.0,516000000.0,603000000.0,
Interest Income,192000000.0,261000000.0,321000000.0,291000000.0,
Normalized Income,3027372000.0,1801804000.0,2498352000.0,2193296000.0,
Net Income From Continuing And Discontinued Operation,3096000000.0,-1404000000.0,3643000000.0,10227000000.0,
Total Expenses,22895000000.0,23404000000.0,25071000000.0,26208000000.0,
Diluted Average Shares,570349988.0,657300000.0,725200000.0,787941750.0,
Basic Average Shares,565078072.0,606159452.0,719500000.0,778621118.0,
Diluted EPS,5.43,-2.17,4.98,12.94,
Basic EPS,5.48,2.352516,5.02,13.1,
Diluted NI Availto Com Stockholders,3096000000.0,-1426000000.0,3614000000.0,10198000000.0,
Net Income Common Stockholders,3096000000.0,-1426000000.0,3614000000.0,10198000000.0,
Preferred Stock Dividends,,22000000.0,29000000.0,29000000.0,29000000.0
Net Income,3096000000.0,-1404000000.0,3643000000.0,10227000000.0,
Minority Interests,-1000000.0,-478000000.0,-235000000.0,-1046000000.0,
Net Income Including Noncontrolling Interests,3097000000.0,-926000000.0,3878000000.0,11273000000.0,
Net Income Discontinuous Operations,0.0,-3626000000.0,1137000000.0,8383000000.0,
Net Income Continuous Operations,3097000000.0,2700000000.0,2741000000.0,2890000000.0,
Tax Provision,782000000.0,1170000000.0,126000000.0,882000000.0,
Pretax Income,3879000000.0,3870000000.0,2867000000.0,3772000000.0,
Other Income Expense,11000000.0,7000000.0,6000000.0,34000000.0,
Special Income Charges,86000000.0,602000000.0,8000000.0,-456000000.0,
Other Special Charges,-86000000.0,-602000000.0,-8000000.0,456000000.0,
Net Non Operating Interest Income Expense,-396000000.0,-462000000.0,-516000000.0,-603000000.0,
Interest Expense Non Operating,396000000.0,462000000.0,516000000.0,603000000.0,
Other Operating Expenses,-1000000.0,23000000.0,231000000.0,-16000000.0,
Selling General And Administration,5053000000.0,5529000000.0,5399000000.0,6159000000.0,
General And Administrative Expense,5053000000.0,5529000000.0,5399000000.0,6159000000.0,
Other Gand A,5053000000.0,5529000000.0,5399000000.0,6159000000.0,
Total Revenue,26774000000.0,27270000000.0,27938000000.0,29975000000.0,
Operating Revenue,26774000000.0,27270000000.0,27938000000.0,29975000000.0,
Loss Adjustment Expense,14162000000.0,14567000000.0,15393000000.0,15461000000.0,
Net Policyholder Benefits And Claims,14162000000.0,14567000000.0,15393000000.0,15461000000.0,
Policyholder Benefits Gross,,,24755000000.0,22771000000.0,23785000000.0
