period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.89935,2.88,3.02,1.85,25,0.5672
+1q,2.97163,2.79,3.2,2.05,24,0.44959998
0y,11.45816,10.62,12.0,7.79,30,0.4709
+1y,13.05501,11.79,15.6,11.45816,30,0.13939999
