Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-17,2026-03-03,"[datetime.date(2026, 5, 21)]",3.02,2.88,2.89935,3585690000,3499500000,3511538460
