period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1602542570,1471700000,1775000000,10,1594000000,0.0054
+1q,1619126550,1539000000,1687490070,10,1586000000,0.0209
0y,6083899770,5900500000,6231000000,10,6114000000,-0.0049
+1y,6086242240,5849000000,6443000000,10,6083899770,0.0004
