address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
4747 Bethesda Avenue,Suite 1300,Bethesda,MD,20814-1109,United States,240 744 1000,https://www.hosthotels.com,REIT - Hotel & Motel,reit-hotel-motel,REIT - Hotel & Motel,Real Estate,real-estate,Real Estate,"Host Hotels & Resorts, Inc., herein referred to as we, Host Inc., or the Company, is a self-managed and self-administered real estate investment trust that owns hotel property. We conduct our operations as an umbrella partnership, REIT, through an operating partnership, Host Hotels & Resorts, L.P., of which we are the sole general partner. When distinguishing between Host Inc. and Host LP, the primary difference is approximately 1% of the partnership interests in Host LP held by outside partners as of December 31, 2025, which are non-controlling interests in Host LP in our consolidated balance sheets and are included in net (income) loss attributable to non-controlling interests in our condensed consolidated statements of operations. Host Hotels & Resorts, Inc. is incorporated in 1927 in Maryland, USA.",162,"[{'maxAge': 1, 'name': 'Mr. James F. Risoleo', 'age': 69, 'title': 'President, CEO & Director', 'yearBorn': 1956, 'fiscalYear': 2024, 'totalPay': 5012272, 'exercisedValue': 195545, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sourav  Ghosh', 'age': 48, 'title': 'Executive VP & CFO', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 2064739, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nathan S. Tyrrell', 'age': 52, 'title': 'Executive VP & Chief Investment Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 1914900, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Julie P. Aslaksen J.D.', 'age': 50, 'title': 'Executive VP, General Counsel & Secretary', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 1639864, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael E. Lentz', 'age': 61, 'title': 'Executive Vice President of Development, Design & Construction', 'yearBorn': 1964, 'fiscalYear': 2024, 'totalPay': 1630152, 'exercisedValue': 0, 'unexercisedValue': 9087}, {'maxAge': 1, 'name': 'Ms. Jaime N. Marcus', 'title': 'Senior Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Rock', 'title': 'Senior Vice President of Asset Management', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Deanne  Brand', 'title': 'Senior VP of Strategy & Analytics and Treasurer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Padmanabh  Yardi', 'title': 'Senior Vice President of Information Technology', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Raj  Contractor', 'title': 'Senior Vice President of Investments', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,7,1,9,7,1775001600,1735603200,http://ir.hosthotels.com/phoenix.zhtml?c=60734&p=irol-irhome,[],86400,2,19.23,19.15,19.08,19.46,19.23,19.15,19.08,19.46,0.8,4.18,1774915200,0.72730005,4.49,1.131,17.404545,19.797321,7544191,7544191,8964851,8866870,8866870,18.19,20.1,1,1,13338114048,13164533744,12.33,21.0,38.160793,3.009251,2.1751654,19.2966,17.56575,0.8,0.041601665,USD,False,18210533376,0.12476,641554362,687802181,30454300,24056440,1770940800,1773360000,0.044299997,0.0149,1.05589,3.26,0.0623,696689179,9.535,2.007866,1767139200,1798675200,1767139200,0.25,765000000,1.1,0.96705,10215:10000,1257292800,2.97,11.077,0.51417327,0.32693863,0.2,1774915200,EQUITY,19.145,27.0,18.0,21.5,21.5,1.90476,buy,20,768000000,1.117,1644000000,5640000000,2.261,2.361,6131999744,83.779,8.869,0.04067,0.11489,1768000000,1182749952,1510000000,0.271,0.128,0.28832,0.2681,0.12087,USD,HST,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579085,NMS,finmb_29574,America/New_York,EDT,-14400000,us_market,False,-0.44201294,19.145,REGULAR,"Host Hotels & Resorts, Inc.","Host Hotels & Resorts, Inc.",True,322151400000,-0.084999084,19.08 - 19.46,NasdaqGS,8964851,6.8150005,0.552717,12.33 - 21.0,-1.8549995,-0.08833331,51.417328,1776211200,1778097600,1778097600,1778097600,1778162400,1778162400,False,1.1,0.96705,1.07576,17.79672,-0.15159988,-0.0078563,1.5792503,0.08990509,15,0,1.9 - Buy,False,Host Hotels & Resorts,
