period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.32333,0.31,0.33,0.35,3,-0.0762
+1q,0.34206,0.29,0.45,0.32,4,0.0689
0y,1.07576,0.89,1.26,1.1,4,-0.022
+1y,0.96705,0.89819,1.13,1.07576,4,-0.1011
